judul,narasi,clear,token_komen,freq_words,stemmed_komen,polarity_score,polarity,score
Cara Cepat Cek Jantung Dengan Air dan Es Batu,"*INGIN MENGETAHUI BAGAIMANA KESEHATAN JANTUNG ANDA?*
 Tes sederhana ini mendeteksi seberapa sehat jantung kita.
 Menjaga jantung agar tetap berfungsi dengan baik sangat penting untuk kehidupan sehat jangka panjang.",mengetahui bagaimana kesehatan jantung anda tes sederhana mendeteksi seberapa sehat jantung kita menjaga jantung tetap berfungsi baik sangat penting kehidupan sehat jangka panjang,"['mengetahui', 'bagaimana', 'kesehatan', 'jantung', 'anda', 'tes', 'sederhana', 'mendeteksi', 'seberapa', 'sehat', 'jantung', 'kita', 'menjaga', 'jantung', 'tetap', 'berfungsi', 'baik', 'sangat', 'penting', 'kehidupan', 'sehat', 'jangka', 'panjang']",<FreqDist with 20 samples and 23 outcomes>,"['tahu', 'bagaimana', 'sehat', 'jantung', 'anda', 'tes', 'sederhana', 'deteksi', 'berapa', 'sehat', 'jantung', 'kita', 'jaga', 'jantung', 'tetap', 'fungsi', 'baik', 'sangat', 'penting', 'hidup', 'sehat', 'jangka', 'panjang']",10,positive,1
Presiden Jokowi Melecehkan Bendera Merah Putih,"coba dilhat baik” yang melecehkan bendara Indonesia yang mana? tapi nyatanya yang sekarang di tahan di Polda metro yang pegang bendara merah putih di tangan, mohon yang punya kekuatan hukum advokat pengacara atau apa saja minta tolong didampingin anak STM ini kasihan tidak ada yang membelanya.",coba dilhat baik ” melecehkan bendara indonesia mana nyatanya sekarang tahan polda metro pegang bendara merah putih tangan mohon punya kekuatan hukum advokat pengacara apa minta didampingin anak stm kasihan ada membelanya,"['coba', 'dilhat', 'baik', '”', 'melecehkan', 'bendara', 'indonesia', 'mana', 'nyatanya', 'sekarang', 'tahan', 'polda', 'metro', 'pegang', 'bendara', 'merah', 'putih', 'tangan', 'mohon', 'punya', 'kekuatan', 'hukum', 'advokat', 'pengacara', 'apa', 'minta', 'didampingin', 'anak', 'stm', 'kasihan', 'ada', 'membelanya']",<FreqDist with 31 samples and 32 outcomes>,"['coba', 'dilhat', 'baik', '', 'leceh', 'bendara', 'indonesia', 'mana', 'nyata', 'sekarang', 'tahan', 'polda', 'metro', 'pegang', 'bendara', 'merah', 'putih', 'tangan', 'mohon', 'punya', 'kuat', 'hukum', 'advokat', 'acara', 'apa', 'minta', 'didampingin', 'anak', 'stm', 'kasihan', 'ada', 'bela']",-2,negative,-1
Suntingan Video Merry Riana Indonesia Bubar?,VIRAL: INDONESIA BUBAR ? INI VIDEO MERRY RIANA YANG ASLI (TONTON SAMPAI HABIS) !!! |,viral indonesia bubar video merry riana asli tonton habis,"['viral', 'indonesia', 'bubar', 'video', 'merry', 'riana', 'asli', 'tonton', 'habis']",<FreqDist with 9 samples and 9 outcomes>,"['viral', 'indonesia', 'bubar', 'video', 'merry', 'riana', 'asli', 'tonton', 'habis']",-2,negative,-1
SEMUA YANG BERBAU JAWA DI JAYAPURA HANCUR,Video KEADAAN TERAKHIR jayapura …mau ke BANDARA saja sampai 3 hari dan dikawal MARINIR DIEVAKUASI …semua yg berbau JAWA HANCUR !!!,video keadaan terakhir jayapura …mau bandara sampai hari dikawal marinir dievakuasi …semua berbau jawa hancur,"['video', 'keadaan', 'terakhir', 'jayapura', '…mau', 'bandara', 'sampai', 'hari', 'dikawal', 'marinir', 'dievakuasi', '…semua', 'berbau', 'jawa', 'hancur']",<FreqDist with 15 samples and 15 outcomes>,"['video', 'ada', 'akhir', 'jayapura', 'mau', 'bandara', 'sampai', 'hari', 'kawal', 'marinir', 'evakuasi', 'semua', 'bau', 'jawa', 'hancur']",-2,negative,-1
Bahaya Daging Kurban Dibungkus Kresek Hitam,"Yusuf Ridwan mengatakan, kantong plastik kresek berwarna hitam mengandung zat karsinogen dan zat pewarna yang bisa tercampur dengan daging. Akibat kontaminasi zat ini dapat menyebabkan kanker dalam waktu lama.Yusuf Ridwan mengatakan, kantong plastik kresek berwarna hitam mengandung zat karsinogen dan zat pewarna yang bisa tercampur dengan daging. Akibat kontaminasi zat ini dapat menyebabkan kanker dalam waktu lama.",yusuf ridwan mengatakan kantong plastik kresek berwarna hitam mengandung zat karsinogen zat pewarna bisa tercampur daging akibat kontaminasi zat dapat menyebabkan kanker waktu lamayusuf ridwan mengatakan kantong plastik kresek berwarna hitam mengandung zat karsinogen zat pewarna bisa tercampur daging akibat kontaminasi zat dapat menyebabkan kanker waktu lama,"['yusuf', 'ridwan', 'mengatakan', 'kantong', 'plastik', 'kresek', 'berwarna', 'hitam', 'mengandung', 'zat', 'karsinogen', 'zat', 'pewarna', 'bisa', 'tercampur', 'daging', 'akibat', 'kontaminasi', 'zat', 'dapat', 'menyebabkan', 'kanker', 'waktu', 'lamayusuf', 'ridwan', 'mengatakan', 'kantong', 'plastik', 'kresek', 'berwarna', 'hitam', 'mengandung', 'zat', 'karsinogen', 'zat', 'pewarna', 'bisa', 'tercampur', 'daging', 'akibat', 'kontaminasi', 'zat', 'dapat', 'menyebabkan', 'kanker', 'waktu', 'lama']",<FreqDist with 23 samples and 47 outcomes>,"['yusuf', 'ridwan', 'kata', 'kantong', 'plastik', 'kresek', 'warna', 'hitam', 'kandung', 'zat', 'karsinogen', 'zat', 'warna', 'bisa', 'campur', 'daging', 'akibat', 'kontaminasi', 'zat', 'dapat', 'sebab', 'kanker', 'waktu', 'lamayusuf', 'ridwan', 'kata', 'kantong', 'plastik', 'kresek', 'warna', 'hitam', 'kandung', 'zat', 'karsinogen', 'zat', 'warna', 'bisa', 'campur', 'daging', 'akibat', 'kontaminasi', 'zat', 'dapat', 'sebab', 'kanker', 'waktu', 'lama']",-28,negative,-1
AM HendroPriyono Meninggal Di Singapura,"INNALILAHIWAINALRAJIUN..
TELAH MATI SEORANG PEMBANTAI RAKYAT HENDROPRAYONO D SINGAPORE…JGN D UCAPI MENINGGAL..KARNA DIA PEMBANTAI MANUSIA",innalilahiwainalrajiun telah mati seorang pembantai rakyat hendroprayono singapore…jgn ucapi meninggalkarna pembantai manusia,"['innalilahiwainalrajiun', 'telah', 'mati', 'seorang', 'pembantai', 'rakyat', 'hendroprayono', 'singapore…jgn', 'ucapi', 'meninggalkarna', 'pembantai', 'manusia']",<FreqDist with 11 samples and 12 outcomes>,"['innalilahiwainalrajiun', 'telah', 'mati', 'orang', 'bantai', 'rakyat', 'hendroprayono', 'singapore jgn', 'ucap', 'meninggalkarna', 'bantai', 'manusia']",2,positive,1
Penjelasan terkait Video Truk Kontainer Bergambar Jokowi-Maruf Amin,Truk semi kontainer Paslon 01 ini kira-kira membawa apa ,truk semi kontainer paslon kirakira membawa apa,"['truk', 'semi', 'kontainer', 'paslon', 'kirakira', 'membawa', 'apa']",<FreqDist with 7 samples and 7 outcomes>,"['truk', 'semi', 'kontainer', 'paslon', 'kirakira', 'bawa', 'apa']",-3,negative,-1
Bahaya Semut/Kutu Jepang utk DIABETES.,"INFO : Bahaya Semut/Kutu Jepang utk DIABETES.
Ada sahabat sy (ibu2) di Magelang pengidap Diabetes, kmd dia konsumsi Semut/Kutu Jepang yg katanya bisa mengobati Diabetes, mungkin benar karena Semut itu mengeluarkan insulin.
Tapi hanya dalam waktu SATU TAHUN mengkonsumsi Semut/Kutu Jepang itu, ternyata ususnya terkena bakteri dan rusak, sehingga harus dipotong ususnya.",info bahaya semutkutu jepang utk diabetes ada sahabat sy ibu magelang pengidap diabetes kmd konsumsi semutkutu jepang katanya mengobati diabetes mungkin benar semut mengeluarkan insulin tapi dalam waktu satu tahun mengkonsumsi semutkutu jepang ternyata ususnya terkena bakteri rusak harus dipotong ususnya,"['info', 'bahaya', 'semutkutu', 'jepang', 'utk', 'diabetes', 'ada', 'sahabat', 'sy', 'ibu', 'magelang', 'pengidap', 'diabetes', 'kmd', 'konsumsi', 'semutkutu', 'jepang', 'katanya', 'mengobati', 'diabetes', 'mungkin', 'benar', 'semut', 'mengeluarkan', 'insulin', 'tapi', 'dalam', 'waktu', 'satu', 'tahun', 'mengkonsumsi', 'semutkutu', 'jepang', 'ternyata', 'ususnya', 'terkena', 'bakteri', 'rusak', 'harus', 'dipotong', 'ususnya']",<FreqDist with 34 samples and 41 outcomes>,"['info', 'bahaya', 'semutkutu', 'jepang', 'utk', 'diabetes', 'ada', 'sahabat', 'sy', 'ibu', 'magelang', 'idap', 'diabetes', 'kmd', 'konsumsi', 'semutkutu', 'jepang', 'kata', 'obat', 'diabetes', 'mungkin', 'benar', 'semut', 'keluar', 'insulin', 'tapi', 'dalam', 'waktu', 'satu', 'tahun', 'konsumsi', 'semutkutu', 'jepang', 'nyata', 'usus', 'kena', 'bakteri', 'rusak', 'harus', 'potong', 'usus']",-12,negative,-1
CNN Indonesia Buat Berita Berjudul SERTIFIKAT GANDA KERJA REZIM JOKOWI,"CNN INDONESIA

SERTIFIKAT GANDA KERJA REZIM JOKOWI
10 November 2018",cnn indonesia sertifikat ganda kerja rezim jokowi november,"['cnn', 'indonesia', 'sertifikat', 'ganda', 'kerja', 'rezim', 'jokowi', 'november']",<FreqDist with 8 samples and 8 outcomes>,"['cnn', 'indonesia', 'sertifikat', 'ganda', 'kerja', 'rezim', 'jokowi', 'november']",-1,negative,-1
paham politik gak sih pak?,"Aduh pak, bukan kelemahannya pak Jokowi itu,
anda yang gak mudeng, justru itu yang bikin anda dan kampret makin terlihat bodoh,
paham politik gak sih pak?",aduh pak bukan kelemahannya pak jokowi itu anda gak mudeng justru yang bikin dan kampret makin terlihat bodoh paham politik gak sih pak,"['aduh', 'pak', 'bukan', 'kelemahannya', 'pak', 'jokowi', 'itu', 'anda', 'gak', 'mudeng', 'justru', 'yang', 'bikin', 'dan', 'kampret', 'makin', 'terlihat', 'bodoh', 'paham', 'politik', 'gak', 'sih', 'pak']",<FreqDist with 20 samples and 23 outcomes>,"['aduh', 'pak', 'bukan', 'lemah', 'pak', 'jokowi', 'itu', 'anda', 'gak', 'mudeng', 'justru', 'yang', 'bikin', 'dan', 'kampret', 'makin', 'lihat', 'bodoh', 'paham', 'politik', 'gak', 'sih', 'pak']",-17,negative,-1
Judul Berita Prabowo: Mengaji Tidak Dibutuhkan Dalam Memimpin Negara,"ah Pokoknya apa kata Prabowo laaah…..
 Amin Rais jangan nyinyir yaaaa keh keh keh",ah pokoknya apa kata prabowo laaah… amin rais jangan nyinyir yaaaa keh keh keh,"['ah', 'pokoknya', 'apa', 'kata', 'prabowo', 'laaah…', 'amin', 'rais', 'jangan', 'nyinyir', 'yaaaa', 'keh', 'keh', 'keh']",<FreqDist with 12 samples and 14 outcomes>,"['ah', 'pokok', 'apa', 'kata', 'prabowo', 'laaah', 'amin', 'rais', 'jangan', 'nyinyir', 'yaaaa', 'keh', 'keh', 'keh']",-10,negative,-1
Universitas Muhammadiyah Kupang Bantah Akan Menginisasi Gerakan #GantiPresiden2019,"Terkait salah satu dosennya menjadi insiator Gerakan #GantiPresiden2019 di Kabupaten Manggarai Barat, Nusa Tenggara Timur (NTT), pihak Universitas Muhammadiyah Kupang (UMK) membantah bahwa kampusnya terlibat dalam gerakan tersebut.",terkait salah satu dosennya menjadi insiator gerakan gantipresiden kabupaten manggarai barat nusa tenggara timur ntt pihak universitas muhammadiyah kupang umk membantah kampusnya terlibat gerakan tersebut,"['terkait', 'salah', 'satu', 'dosennya', 'menjadi', 'insiator', 'gerakan', 'gantipresiden', 'kabupaten', 'manggarai', 'barat', 'nusa', 'tenggara', 'timur', 'ntt', 'pihak', 'universitas', 'muhammadiyah', 'kupang', 'umk', 'membantah', 'kampusnya', 'terlibat', 'gerakan', 'tersebut']",<FreqDist with 24 samples and 25 outcomes>,"['kait', 'salah', 'satu', 'dosen', 'jadi', 'insiator', 'gera', 'gantipresiden', 'kabupaten', 'manggarai', 'barat', 'nusa', 'tenggara', 'timur', 'ntt', 'pihak', 'universitas', 'muhammadiyah', 'kupang', 'umk', 'ban', 'kampus', 'libat', 'gera', 'sebut']",3,positive,1
PKS dan Gerindra Purwakarta Bantah Pasang Spanduk yang Dinilai Provokatif,Kami Caleg Partai Gerindra dan PKS Menolak Khilafah. Indonesia Damai Menolak Khilafah di Wilayah Purwakarta. Barisan Muda Muslim Purwakarta.,caleg partai gerindra pks menolak khilafah indonesia damai menolak khilafah wilayah purwakarta barisan muda muslim purwakarta,"['caleg', 'partai', 'gerindra', 'pks', 'menolak', 'khilafah', 'indonesia', 'damai', 'menolak', 'khilafah', 'wilayah', 'purwakarta', 'barisan', 'muda', 'muslim', 'purwakarta']",<FreqDist with 13 samples and 16 outcomes>,"['caleg', 'partai', 'gerindra', 'pks', 'tolak', 'khilafah', 'indonesia', 'damai', 'tolak', 'khilafah', 'wilayah', 'purwakarta', 'baris', 'muda', 'muslim', 'purwakarta']",-7,negative,-1
Kalimantan Barat Memanas,"MENANG SONGONG, KALAH NGAMUK!",menang songong kalah ngamuk,"['menang', 'songong', 'kalah', 'ngamuk']",<FreqDist with 4 samples and 4 outcomes>,"['menang', 'songong', 'kalah', 'ngamuk']",-5,negative,-1
"Tersangka Ujaran Kebencian Dosen USU, Himma Dewiyana, Dibebaskan",Terima kasih bang Romo Syafi’i dan Ketua KAHMI telah membantu membebaskan ibu Himma.,terima kasih bang romo syafi ’ i ketua kahmi membantu membebaskan ibu himma,"['terima', 'kasih', 'bang', 'romo', 'syafi', '’', 'i', 'ketua', 'kahmi', 'membantu', 'membebaskan', 'ibu', 'himma']",<FreqDist with 13 samples and 13 outcomes>,"['terima', 'kasih', 'bang', 'romo', 'syafi', '', 'i', 'ketua', 'kahmi', 'bantu', 'bebas', 'ibu', 'himma']",3,positive,1
Dedi Mulyadi Menghamili Siswi Mts,"Bupati Purwakarta yang kini menjadi Calon Wakil Gubernur Jawa Barat, Dedi Mulyadi pernah membantah informasi yang mengatakan dirinya menghamili siswi Mts. Yang sebenarnya terjadi kata Dedi adalah Ia menjadi saksi nikah dari seorang anak tokoh masyarakat Sumedang yang tengah hamil dengan yang menghamilinya.",bupati purwakarta kini menjadi calon wakil gubernur jawa barat dedi mulyadi pernah membantah informasi mengatakan dirinya menghamili siswi mts sebenarnya terjadi kata dedi ia menjadi saksi nikah seorang anak tokoh masyarakat sumedang tengah hamil yang menghamilinya,"['bupati', 'purwakarta', 'kini', 'menjadi', 'calon', 'wakil', 'gubernur', 'jawa', 'barat', 'dedi', 'mulyadi', 'pernah', 'membantah', 'informasi', 'mengatakan', 'dirinya', 'menghamili', 'siswi', 'mts', 'sebenarnya', 'terjadi', 'kata', 'dedi', 'ia', 'menjadi', 'saksi', 'nikah', 'seorang', 'anak', 'tokoh', 'masyarakat', 'sumedang', 'tengah', 'hamil', 'yang', 'menghamilinya']",<FreqDist with 34 samples and 36 outcomes>,"['bupati', 'purwakarta', 'kini', 'jadi', 'calon', 'wakil', 'gubernur', 'jawa', 'barat', 'dedi', 'mulyadi', 'pernah', 'ban', 'informasi', 'kata', 'diri', 'hamil', 'siswi', 'mts', 'benar', 'jadi', 'kata', 'dedi', 'ia', 'jadi', 'saksi', 'nikah', 'orang', 'anak', 'tokoh', 'masyarakat', 'sumedang', 'tengah', 'hamil', 'yang', 'hamil']",0,negative,-1
"DI TUDUH CURI MEDALI MILIK BAMBANG PAMUNGKAS, MUHAMMAD YUSUF BUKA SUARA","Mantan Ketua Umum Jakmania, Larico Ranggamone : “Soal yang ramai medali Bepe hilang ditunjukkan kepada M Yusuf ini, itu medali palsu didapat dari tantenya dari PSSI. Itu beda dari medali yang didapat tim Persija,”.",mantan ketua umum jakmania larico ranggamone “ soal ramai medali bepe hilang ditunjukkan m yusuf medali palsu didapat tantenya pssi itu beda medali didapat tim persija ”,"['mantan', 'ketua', 'umum', 'jakmania', 'larico', 'ranggamone', '“', 'soal', 'ramai', 'medali', 'bepe', 'hilang', 'ditunjukkan', 'm', 'yusuf', 'medali', 'palsu', 'didapat', 'tantenya', 'pssi', 'itu', 'beda', 'medali', 'didapat', 'tim', 'persija', '”']",<FreqDist with 24 samples and 27 outcomes>,"['mantan', 'ketua', 'umum', 'jakmania', 'larico', 'ranggamone', '', 'soal', 'ramai', 'medali', 'bepe', 'hilang', 'tunjuk', 'm', 'yusuf', 'medali', 'palsu', 'dapat', 'tante', 'pssi', 'itu', 'beda', 'medali', 'dapat', 'tim', 'persija', '']",-2,negative,-1
Malam Nanti Jam 3:25 Pagi Bulan Akan Mengelilingi Kabah,"Malam nanti jam 3:25 pagi bulan akan mengelilingi Ka’bah dan langit akan berwarna biru muda, inilah sa’at penerima’an doa,taubat,munajat,ini​ *terjadi setiap 100 ribu tahun sekali,
 *Hari ini di malam hari siapa pun yang berdo’a akan diterima. Bulan akan melakukan Tawaaf di sekitar Ka’bah.
 Tolong sampaikan ini kepada semua orang. *Rabbi minkulli zambi wa’atubu illiahi.. , jika kamu mengirim doa ini ke temanmu, Allah akan menyelesaikan semua masalahmu.
 Tolong kirimkan ini ke Setiap orang dekat Kita sehingga mereka bisa mengetahui .. ..
 semoga bermanfaat Aamiin",malam jam pagi bulan mengelilingi ka ’ bah langit berwarna biru muda inilah sa ’ at penerima ’ an doataubatmunajatini​ terjadi ribu tahun sekali hari malam hari siapa yang berdo ’ a diterima bulan melakukan tawaaf di sekitar ka ’ bah sampaikan kepada semua orang rabbi minkulli zambi wa ’ atubu illiahi kamu mengirim doa ke temanmu allah menyelesaikan semua masalahmu kirimkan ke orang dekat sehingga bisa mengetahui semoga bermanfaat aamiin,"['malam', 'jam', 'pagi', 'bulan', 'mengelilingi', 'ka', '’', 'bah', 'langit', 'berwarna', 'biru', 'muda', 'inilah', 'sa', '’', 'at', 'penerima', '’', 'an', 'doataubatmunajatini\u200b', 'terjadi', 'ribu', 'tahun', 'sekali', 'hari', 'malam', 'hari', 'siapa', 'yang', 'berdo', '’', 'a', 'diterima', 'bulan', 'melakukan', 'tawaaf', 'di', 'sekitar', 'ka', '’', 'bah', 'sampaikan', 'kepada', 'semua', 'orang', 'rabbi', 'minkulli', 'zambi', 'wa', '’', 'atubu', 'illiahi', 'kamu', 'mengirim', 'doa', 'ke', 'temanmu', 'allah', 'menyelesaikan', 'semua', 'masalahmu', 'kirimkan', 'ke', 'orang', 'dekat', 'sehingga', 'bisa', 'mengetahui', 'semoga', 'bermanfaat', 'aamiin']",<FreqDist with 58 samples and 71 outcomes>,"['malam', 'jam', 'pagi', 'bulan', 'keliling', 'ka', '', 'bah', 'langit', 'warna', 'biru', 'muda', 'ini', 'sa', '', 'at', 'terima', '', 'an', 'doataubatmunajatini', 'jadi', 'ribu', 'tahun', 'sekali', 'hari', 'malam', 'hari', 'siapa', 'yang', 'berdo', '', 'a', 'terima', 'bulan', 'laku', 'tawaaf', 'di', 'sekitar', 'ka', '', 'bah', 'sampai', 'kepada', 'semua', 'orang', 'rabbi', 'minkulli', 'zambi', 'wa', '', 'atubu', 'illiahi', 'kamu', 'kirim', 'doa', 'ke', 'teman', 'allah', 'selesai', 'semua', 'masalah', 'kirim', 'ke', 'orang', 'dekat', 'sehingga', 'bisa', 'tahu', 'moga', 'manfaat', 'aamiin']",-14,negative,-1
PENDAFTARAN PESERTA UJI NYALI MASIH DUNIA LAIN TRANS 7 DI PABRIK MERCON,"PENDAFTARAN PESERTA ACARA UJI NYALI “MASIH DUNIA LAIN” TELEVISI TRANS 7 :
Buat para spookiers yang pengen ikutan uji nyali, langsung kirim data melalui email, data yang perlu diisi adalah;
Nama :
Umur :
Alamat :
Pekerjaan :
Motivasi ikut uji nyali :
No Telp :",pendaftaran peserta acara uji nyali “ masih dunia lain ” televisi trans buat spookiers pengen ikutan uji nyali langsung kirim data melalui email data perlu diisi adalah nama umur alamat pekerjaan motivasi ikut uji nyali no telp,"['pendaftaran', 'peserta', 'acara', 'uji', 'nyali', '“', 'masih', 'dunia', 'lain', '”', 'televisi', 'trans', 'buat', 'spookiers', 'pengen', 'ikutan', 'uji', 'nyali', 'langsung', 'kirim', 'data', 'melalui', 'email', 'data', 'perlu', 'diisi', 'adalah', 'nama', 'umur', 'alamat', 'pekerjaan', 'motivasi', 'ikut', 'uji', 'nyali', 'no', 'telp']",<FreqDist with 32 samples and 37 outcomes>,"['daftar', 'serta', 'acara', 'uji', 'nyali', '', 'masih', 'dunia', 'lain', '', 'televisi', 'trans', 'buat', 'spookiers', 'ken', 'ikut', 'uji', 'nyali', 'langsung', 'kirim', 'data', 'lalu', 'email', 'data', 'perlu', 'isi', 'adalah', 'nama', 'umur', 'alamat', 'kerja', 'motivasi', 'ikut', 'uji', 'nyali', 'no', 'telp']",10,positive,1
"Kartu SIM XL, Indosat, Smarfren, dan Telkomsel Disadap Badan Intelijen AS","Kemenkominfo melalui Badan Regulasi Telekomunikasi Indonesia (BRTI) menyatakan telah menerima laporan investigasi operator seluler terkait dugaan penyadapan pada kartu SIM buatan Gemalto ( Hutchinson 3, XL Axiata, Indosat, Telkomsel) oleh badan intelijen AS, National Security Agency (NSA) dan Government Communication Headquarter (GCHQ).",kemenkominfo melalui badan regulasi telekomunikasi indonesia brti menyatakan menerima laporan investigasi operator seluler terkait dugaan penyadapan kartu sim buatan gemalto hutchinson xl axiata indosat telkomsel badan intelijen as national security agency nsa government communication headquarter gchq,"['kemenkominfo', 'melalui', 'badan', 'regulasi', 'telekomunikasi', 'indonesia', 'brti', 'menyatakan', 'menerima', 'laporan', 'investigasi', 'operator', 'seluler', 'terkait', 'dugaan', 'penyadapan', 'kartu', 'sim', 'buatan', 'gemalto', 'hutchinson', 'xl', 'axiata', 'indosat', 'telkomsel', 'badan', 'intelijen', 'as', 'national', 'security', 'agency', 'nsa', 'government', 'communication', 'headquarter', 'gchq']",<FreqDist with 35 samples and 36 outcomes>,"['kemenkominfo', 'lalu', 'badan', 'regulasi', 'telekomunikasi', 'indonesia', 'brti', 'nyata', 'terima', 'lapor', 'investigasi', 'operator', 'seluler', 'kait', 'duga', 'sadap', 'kartu', 'sim', 'buat', 'gemalto', 'hutchinson', 'xl', 'axiata', 'indosat', 'telkomsel', 'badan', 'intelijen', 'as', 'national', 'security', 'agency', 'nsa', 'government', 'communication', 'headquarter', 'gchq']",-5,negative,-1
Rombongan Anies-Sandi Ditilang dan Tak Miliki Izin Patwal di Puncak Bogor,Rombongan Anies-Sandi Ditilang dan Tak Miliki Izin Patwal di Puncak Bogor,rombongan aniessandi ditilang tak miliki izin patwal puncak bogor,"['rombongan', 'aniessandi', 'ditilang', 'tak', 'miliki', 'izin', 'patwal', 'puncak', 'bogor']",<FreqDist with 9 samples and 9 outcomes>,"['rombong', 'aniessandi', 'tilang', 'tak', 'milik', 'izin', 'patwal', 'puncak', 'bogor']",-11,negative,-1
